date,Close,High,Low,Open,Volume
2000-02-04,89.82564544677734,90.71149993836292,89.53036061624883,90.19967289878015,4925400
2000-02-07,89.68787384033203,89.94378743996424,89.09730399502696,89.80598780939306,5845800
2000-02-08,90.90833282470703,91.06581802665542,90.47524851934897,90.691790672028,4936400
2000-02-09,88.99886322021484,91.00680041297352,88.98902039083858,91.00680041297352,8511500
2000-02-10,89.17603302001953,89.80597409212564,88.7429485329466,89.21540433702617,6690600
2000-02-11,87.36494445800781,89.41225275535635,86.95154566719704,89.35319578524052,9849800
2000-02-14,87.87678527832031,88.05395621638144,87.12873020650666,88.05395621638144,8528800
2000-02-15,88.87091064453125,88.95949611311036,86.80391637768535,87.71929955300283,11078300
2000-02-16,87.56183624267578,88.78234744929581,87.4338794226269,88.42800548608355,8845400
2000-02-17,87.10906219482422,88.46737299515028,87.06969086727852,88.46737299515028,7584200
2000-02-18,85.23887634277344,87.48304075456932,84.8057919826023,87.48304075456932,9409200
2000-02-22,85.02237701416016,85.88854617105366,84.11683653195331,85.16017665275685,16415400
2000-02-23,86.02632141113281,86.5972054662639,84.72706804428275,85.43575169892823,12119000
2000-02-24,84.29399871826172,86.32162176076078,83.84122852430562,86.10507949408613,17375000
2000-02-25,83.9888916015625,86.12478630184835,83.86093477619976,85.16018869526764,10559900
2000-02-28,85.75074005126953,86.10508195230784,83.60500298387092,84.01840186841561,13397800
2000-02-29,86.57752227783203,86.57752227783203,85.51449676555305,85.71135334190102,8242500
2000-03-01,87.20745849609375,87.56180031391084,86.43971789082339,86.6956314259135,6868000
2000-03-02,87.26652526855469,87.64055278493242,86.5184702357992,87.3649535623383,7600200
2000-03-03,88.90045928955078,89.27448690835092,88.01460440291885,88.4673746783085,12770300
2000-03-06,88.03427124023438,89.03823989704384,87.40433012223627,88.70358367810735,11967100
2000-03-07,86.3314437866211,88.29016654497676,85.17983291864313,88.19173826566241,20062000
2000-03-08,86.22321319580078,86.83346881430988,85.0617589541222,85.96729954932923,11808500
2000-03-09,88.74295806884766,88.74295806884766,85.75073765481375,86.45942143708494,5500900
2000-03-10,88.27046203613281,89.45160113563504,87.89643465462379,88.30983333944955,7924600
2000-03-13,87.30591583251953,88.48705561830333,85.47514916455464,86.10509038363932,10540500
2000-03-14,86.0656967163086,88.2508047527931,85.7704118465134,87.73897764514808,8263900
2000-03-15,88.07364654541016,88.46735976197434,85.71136724602499,86.22319442755844,10300800
2000-03-16,92.1879653930664,92.50293602007667,88.74297416014166,89.21543010065704,25601400
2000-03-17,92.79719543457031,93.46820875757655,91.84988250797325,92.0867107396225,10272900
2000-03-20,92.3235855102539,93.05380625926617,91.43547919388763,92.75777082047742,12502300
2000-03-21,94.21820068359375,94.57344316627173,91.25784666127723,91.90912454618687,13612600
2000-03-22,94.79057312011719,95.26422995019898,93.90246656371384,94.45506619880926,8260000
2000-03-23,96.40887451171875,96.9220026053328,94.19847656999664,94.19847656999664,11654500
2000-03-24,96.98118591308594,98.36268428791621,95.81678014001469,96.54700070956784,11462900
2000-03-27,95.95491027832031,97.11931581234354,95.87596753025095,96.86275188111809,8798600
2000-03-28,95.4023666381836,96.61611209706822,95.10633116040687,95.5207808292943,6334400
2000-03-29,95.50102233886719,96.30031793810755,94.51423764844698,95.71811497075963,6747500
2000-03-30,93.90243530273438,95.94507970244707,92.91565056857365,94.83001295284546,9491900
2000-03-31,94.96813201904297,96.19174469260503,93.7445193454809,94.49447550024475,9249100
2000-04-03,95.52072143554688,95.52072143554688,93.90239516329174,94.81023673065438,8508200
2000-04-04,94.81024169921875,96.62592492909555,89.29411710410393,95.83649743784477,19585500
2000-04-05,94.21820068359375,95.24445674466348,93.23141600948824,93.38930155734512,8387200
2000-04-06,95.0372314453125,95.797055640234,94.09978601001973,94.88921374500312,6378500
2000-04-07,95.63917541503906,96.07336069343998,95.04710458085599,95.71811819293013,6023600
2000-04-10,95.26416015625,96.69499744883922,94.92865348074632,95.83649507328569,9624200
2000-04-11,94.98787689208984,95.75756880956159,93.70505702963693,94.73131291959926,9006400
2000-04-12,92.38277435302734,95.4615423083942,92.30383158494101,94.96815000785463,10779200
2000-04-13,91.0999755859375,93.56693766311302,90.80394013667645,93.13275233753014,12225800
2000-04-14,85.88972473144531,90.19210524418776,84.31086949741139,90.0736911016352,29604000
2000-04-17,88.88955688476562,88.88955688476562,85.0608326317362,85.376603704151,23918200
2000-04-18,91.23808288574219,91.23808288574219,88.27772977458896,88.77112195978117,11069200
2000-04-19,90.38947296142578,91.6525572997514,90.01449479848537,91.25784344402464,6553700
2000-04-20,90.82367706298828,90.90261985052673,89.91583500629609,90.66579148791138,8537600
2000-04-24,89.83690643310547,90.50792023335273,88.73170723269818,89.36324963293092,12893100
2000-04-25,93.5669174194336,93.5669174194336,91.2183700300827,91.33678418416763,14102000
2000-04-26,92.51103210449219,93.94186940104167,92.20512895833333,93.44847722981771,7711100
2000-04-27,92.20513916015625,93.05377378855665,90.31051301302975,90.31051301302975,15595300
2000-04-28,91.63280487060547,93.37941336318539,91.61306918142378,92.83668191068881,8743400
2000-05-01,92.87613677978516,93.77411047793225,92.10644503851623,92.56036580900816,7328300
2000-05-02,91.0210189819336,92.91564556958876,91.0210189819336,91.88938950127555,9411900
2000-05-03,88.88955688476562,90.94206885546181,88.27775043196195,90.94206885546181,12630700
2000-05-04,89.56057739257812,89.90595202994483,88.88956381140852,89.678991553961,5963600
2000-05-05,90.6460189819336,90.9420543149902,89.00795680568703,89.08689956116879,7862400
2000-05-08,89.96517944335938,90.54738253507357,89.58033333188729,90.15266857458937,5064100
2000-05-09,89.24484252929688,90.56713453492777,88.58369652648143,90.35004181758539,5620300
2000-05-10,87.23175048828125,89.02769829245175,86.99492220641261,88.73166294011595,10293900
2000-05-11,89.22505187988281,89.36320170584148,87.8632893097187,88.49483137124409,7091100
2000-05-12,90.19212341308594,90.60657299550931,89.44216702584366,89.56058119225032,5960800
2000-05-15,91.7512435913086,91.95846838324422,89.67899567195231,90.15265233923374,4441300
2000-05-16,92.63933563232422,93.29061344993535,91.77096520884268,92.56039286655316,8192200
2000-05-17,91.67225646972656,92.32353407220255,91.23807140140924,92.00776311342632,5907200
2000-05-18,90.54733276367188,92.40248735821964,90.54733276367188,91.96830224034676,4325600
2000-05-19,89.12635040283203,90.458509094637,88.6724296634022,90.03419188169171,6518400
2000-05-22,88.45536804199219,89.34347414683147,86.52127030256443,89.20532430830092,10839400
2000-05-23,87.15277862548828,88.92899014638819,86.87647905557053,88.69216194360153,7979200
2000-05-24,88.57377624511719,88.85007590363583,86.20549345781458,87.15280657273563,11081500
2000-05-25,87.05414581298828,89.56057893886666,86.97520303737006,88.8500939583027,8278900
2000-05-26,87.15277862548828,88.21850553802823,86.72846142882887,87.6659063981927,4814000
2000-05-30,89.99474334716797,90.27104299779523,88.08038148210758,88.41588820072641,5362700
2000-05-31,90.19212341308594,90.94207980032823,89.73820244186035,90.03423785787705,6056500
2000-06-01,91.77095794677734,91.84990070630145,90.31051689558133,90.74470207296393,8961600
2000-06-02,93.36959838867188,94.15902640294938,93.1426378345671,94.0603479011647,8962200
2000-06-05,92.91564178466797,93.60639103327956,92.75775624212818,93.13273440566019,6998100
2000-06-06,92.50115966796875,93.33005847446644,92.14591732232688,92.59983809731372,4858900
2000-06-07,93.14261627197266,93.46825525247644,92.20517072203756,92.5998846377997,4919500
2000-06-08,92.7774658203125,93.31032937639597,92.24460226422902,93.15244387829716,5723100
2000-06-09,92.58015441894531,93.44852508499383,91.96834781332022,93.1524896306591,3085300
2000-06-12,91.49464416503906,92.81693518295485,91.49464416503906,92.81693518295485,3678900
2000-06-13,93.21163940429688,93.31031782839628,91.33674934640821,91.4551634553275,6558700
2000-06-14,93.36959838867188,94.02087650045083,92.9551486811762,93.62616249331207,6420500
2000-06-15,93.5669174194336,93.94189557403584,92.73801834083916,93.54718172708611,5881200
2000-06-16,92.79813385009766,93.88615289971509,92.34314406571218,93.88615289971509,5567900
2000-06-19,93.98503875732422,94.42024626156777,92.58050544817456,92.71898056316114,5106900
2000-06-20,93.64874267578125,94.24220745826402,93.05527789329847,93.80699995110999,6480000
2000-06-21,93.60920715332031,93.96528613234817,92.98606894002158,93.0157421882739,3115000
2000-06-22,92.18484497070312,93.49046723852854,91.78920185924088,93.41133861623608,7490500
2000-06-23,91.3935775756836,92.50137851599492,91.07706302130893,92.30355691951075,4863300
2000-06-26,92.57061004638672,92.58050112556681,91.7100861577196,92.02660069148222,5201300
2000-06-27,91.88809967041016,92.87720730948884,91.79907998289308,92.41232671912186,4159500
2000-06-28,92.14527130126953,93.04535928843308,91.98701407275726,92.1848356083976,5347700
2000-06-29,91.27485656738281,92.263964245833,90.84954026564922,91.63093533162487,6345700
2000-06-30,91.96724700927734,92.16506857737646,91.0869410312363,91.11661426645117,7420200
2000-07-03,93.23330688476562,93.33221767076685,91.90790235234905,92.06615960995103,1436600
2000-07-05,91.5518569946289,92.8376976827557,91.39359967916714,92.65965820286122,2748200
2000-07-06,92.26396942138672,92.71895897899647,91.29464384213115,91.7496333997409,5963200
2000-07-07,93.74761962890625,94.18282697894549,92.58047264471013,92.85742277655328,3034800
2000-07-10,93.58942413330078,94.26201775421227,93.39160248009152,93.60920629862171,2816100
2000-07-11,93.7872085571289,94.40045543864566,93.15417951814385,93.35200109282668,5431600
2000-07-12,94.40043640136719,95.03346531269237,94.12348625266242,94.49934716876174,5883000
2000-07-13,94.81586456298828,95.19172549073642,94.44000363524016,94.94444856458632,5356000
2000-07-14,95.74564361572266,95.74564361572266,94.74664464824455,95.23130751365473,5341900
2000-07-17,95.5873794555664,96.21051738041126,95.38955789212359,95.57748837739426,4208300
2000-07-18,94.80597686767578,95.3499861246108,94.53891777790767,95.3499861246108,4262100
2000-07-19,94.04435729980469,94.89498989633215,93.84653576572853,94.61803974862553,8506800
2000-07-20,95.35000610351562,95.35000610351562,94.20264088484262,94.32133383849845,4538900
2000-07-21,93.49046325683594,94.79608546905581,93.49046325683594,94.79608546905581,5656900
2000-07-24,92.95635223388672,94.2323013122195,92.77831282760773,93.7674206402688,5628500
2000-07-25,93.25303649902344,93.58933298194313,92.91674001610376,93.52998654378082,4757100
2000-07-26,92.3431396484375,93.15420835571813,92.19477342149592,93.03551537416486,12062500
2000-07-27,92.02657318115234,92.81785927901265,91.59136582732918,92.38265192518948,7652600
2000-07-28,89.94943237304688,92.362854574391,89.58346261300699,92.24416167924292,6229500
2000-07-31,90.52315521240234,91.23531290201039,89.92969047106229,90.483590896313,5265500
2000-08-01,91.07701873779297,91.61113678860104,90.60224713707467,90.91876153755354,3946600
2000-08-02,91.53205871582031,92.04639490052128,90.91881172636917,91.07706901396948,7439800
2000-08-03,92.16505432128906,92.30352939753912,90.28574971503828,90.44400694503834,4607100
2000-08-04,92.65962219238281,92.87722591657501,92.04637533329574,92.62005787889333,3686600
2000-08-07,93.7674560546875,93.96527769193366,92.65965488610891,92.8772586870797,4159800
2000-08-08,94.12350463867188,94.20263326804445,93.37178265963246,93.37178265963246,3658700
2000-08-09,93.33221435546875,94.45979727582943,93.29265004247362,94.41034188458553,5383800
2000-08-10,92.87725067138672,93.59929958501944,92.60030040314403,93.39158688383742,4193400
2000-08-11,93.31246185302734,93.68832294592696,92.14531424876009,92.81790778342257,5089400
2000-08-14,94.49934387207031,94.67738324716946,93.09481102406592,93.54980053820819,2966700
2000-08-15,94.42021942138672,94.83564464825643,94.04435850183793,94.5389123433495,5564600
2000-08-16,94.08394622802734,94.91479688857763,93.58939226341408,94.51915371688702,5191600
2000-08-17,95.07305145263672,95.2313087168109,93.90590412935217,94.12350786759167,5652200
2000-08-18,94.75650024414062,95.1917075521513,94.45976798867882,95.1917075521513,4626400
2000-08-21,95.27084350585938,95.40931856909464,94.57846818968308,94.97411122749811,2380600
2000-08-22,95.11262512207031,95.7852185609535,95.01371432223455,95.31044672174184,3075300
2000-08-23,95.48843383789062,95.76538392567403,94.49932638152134,94.8356229166869,5483200
2000-08-24,95.78518676757812,95.90387968798404,95.27085077915245,95.68627600057319,4529000
2000-08-25,95.74564361572266,95.98302950898479,95.54782203800423,95.68629714240713,2822200
2000-08-28,96.07205963134766,96.79410846827635,95.74565399273605,95.74565399273605,5518700
2000-08-29,96.09181213378906,96.14126751831493,95.528020750194,95.86431736497,3561900
2000-08-30,95.17196655273438,95.90390643268681,95.17196655273438,95.78521347918101,3964800
2000-08-31,96.43802642822266,96.91279825063852,95.52804710192558,95.62695789826222,4863100
2000-09-01,96.53692626953125,97.22930176531683,96.22041175717214,97.01169803806994,3191200
2000-09-05,95.76541900634766,96.34899261937952,95.46868666073823,96.14127997745292,3470800
2000-09-06,94.67739868164062,96.19073361668983,94.6576165256269,95.7060707943538,4322200
2000-09-07,95.48843383789062,95.63679995634602,94.8455139912506,95.1125730044703,4265500
2000-09-08,94.83564758300781,95.27085497700575,94.52902419178197,95.13237989709731,3518200
2000-09-11,94.6971664428711,95.70605624621064,94.12348400567801,94.79607720790437,3937500
2000-09-12,94.00482177734375,95.1126227073798,93.9652574584139,94.79610815594093,4769100
2000-09-13,94.25206756591797,94.53890878319277,93.47067252575556,93.6882762078261,7691600
2000-09-14,94.72683715820312,94.91476760677844,93.7871849153265,94.87520330181522,3397100
2000-09-15,92.65441131591797,94.08230464099204,92.65441131591797,94.04264093751776,4085700
2000-09-18,91.8016357421875,93.26919267563356,91.51407391063387,92.89238751704606,5109300
2000-09-19,92.63463592529297,92.85278642736495,91.83144544039158,92.09917560202537,6588200
2000-09-20,91.95038604736328,92.67424867881562,90.8497182104974,92.45609829673408,6508100
2000-09-21,90.55225372314453,92.37678445957232,90.51259001148306,91.68266950549653,5972300
2000-09-22,92.19828033447266,92.21811218655579,90.38366586886625,90.5125729074066,7791300
2000-09-25,91.54386138916016,92.6941092142406,91.20671978525728,92.61478177802815,9726300
2000-09-26,90.37378692626953,92.01983132277608,90.37378692626953,91.62319411879861,5302400
2000-09-27,90.84973907470703,91.36536736895334,90.19528777816362,91.10755322183019,7186200
2000-09-28,92.01982116699219,92.86267513242261,90.68117075130857,90.86957340240478,7036400
2000-09-29,91.1471939086914,92.63458284323272,91.1471939086914,92.3172732038639,9333600
2000-10-02,91.28608703613281,91.96037053802907,90.8398700128191,91.56373318397245,5517800
2000-10-03,90.4332504272461,92.49576315628855,90.29442745509901,91.72232088289763,9347200
2000-10-04,91.1868667602539,91.5438401403506,89.95729178436531,90.67123854455869,6148900
2000-10-05,91.50418853759766,91.9206575361433,90.94889653953682,91.00839211075763,4566900
2000-10-06,89.52099609375,91.7917435578028,88.68805815933761,91.30586309606224,10014900
2000-10-09,88.8467025756836,89.67964041233063,88.45006551061358,89.67964041233063,4508000
2000-10-10,87.3791732788086,89.640005270135,87.3791732788086,88.90622646593258,6104700
2000-10-11,86.64537048339844,87.97410470687926,85.75293704971729,87.33948537626155,10346000
2000-10-12,84.48368072509766,87.31963526586972,84.2655303758075,87.12131676651502,12336900
2000-10-13,87.29984283447266,87.35933841114313,84.32506400094906,84.36472771872937,11778800
2000-10-16,87.69646453857422,87.72621232166057,86.74453547981086,87.20066815380163,5659000
2000-10-17,85.51493072509766,87.93441624190237,85.29678039161527,87.85508884790877,7831700
2000-10-18,85.19763946533203,86.38755063104895,82.59966675351674,84.1663831217107,10897300
2000-10-19,88.41045379638672,88.49969718850959,86.58592222409699,86.84373646800749,8767300
2000-10-20,88.78728485107422,89.6003915472757,87.81552318976026,87.81552318976026,7373500
2000-10-23,89.18385314941406,89.50116283373487,88.17242853064153,88.80704789928312,5290000
2000-10-24,88.58889770507812,90.07628685392095,88.21209245403796,89.46149933906592,5750700
2000-10-25,86.50656127929688,88.56907443221914,86.38757013585905,88.05344614398857,9137600
2000-10-26,86.7445297241211,87.3593172004466,85.0588221277447,87.02217568117132,9345800
2000-10-27,88.39056396484375,88.39056396484375,86.7048565524561,87.49813062887382,9762900
2000-10-30,89.18385314941406,89.54082654427496,87.67663214889028,87.85511884632072,10154100
2000-10-31,90.7208480834961,91.1868968166827,88.88640094222964,89.4912727023229,7752400
2000-11-01,90.41343688964844,90.9092333191815,89.62016260239555,90.27461388937918,6753600
2000-11-02,90.56220245361328,91.32572917965382,90.44321127552904,90.84976446731686,11395100
2000-11-03,90.61174011230469,91.22652758078388,90.35392601261987,91.0480408963867,5187100
2000-11-06,91.2463607788086,91.57358637169065,90.77039628007105,90.84972369652732,4042500
2000-11-07,91.22653198242188,91.38518682065217,90.47292150082795,90.83981081423552,5231300
2000-11-08,89.20368194580078,91.42484965988031,89.20368194580078,91.42484965988031,6123300
2000-11-09,88.86656188964844,89.62017254615517,87.10152640467216,88.84673003026668,10635300
2000-11-10,86.70487213134766,88.50957097946124,86.64537656492632,88.21209314735461,8569500
2000-11-13,86.03060150146484,86.9329510561713,84.41430504633128,86.07026521815524,17285300
2000-11-14,88.29145050048828,88.60876029563828,86.94288387110076,87.24036180405389,7668900
2000-11-15,88.56906127929688,88.91611872945086,87.41881373021509,88.25175161058466,8837700
2000-11-16,87.18086242675781,88.76741133352319,87.14119870408867,87.94438908813865,6684100
2000-11-17,86.71479034423828,88.21209547196612,86.14958244834101,87.14117524816078,6551100
2000-11-20,85.47525787353516,86.54617757775114,85.2372757170427,86.14954065026373,5458500
2000-11-21,85.9115982055664,86.42722644964414,84.73160280085007,85.59428851690319,7684300
2000-11-22,83.85899353027344,85.59428073233066,83.84907760340454,85.25713921878811,5736900
2000-11-24,85.57445526123047,85.65378268209835,84.8010129077686,84.8010129077686,3411600
2000-11-27,86.32805633544922,86.74452524954167,85.87192371525272,86.60570227817752,5992000
2000-11-28,84.8406753540039,86.68503786169966,84.81092757162172,85.75294068039105,5336100
2000-11-29,84.68199157714844,86.2487075805664,84.57291641235352,85.27694702148438,6914100
2000-11-30,83.9482650756836,84.72170763130649,82.34188438323608,84.08708809848771,11201600
2000-12-01,83.90859985351562,85.07867959621414,83.13515731173186,84.52338751493349,7587200
2000-12-04,84.62252044677734,84.95966196250157,83.45244106867567,83.69042331506924,6996600
2000-12-05,87.39897918701172,87.73612069964598,85.29680269646866,85.59428050173419,8883400
2000-12-06,86.0008773803711,87.79566105451467,85.69348349142938,87.43868750606622,12888000
2000-12-07,84.82084655761719,86.22890830781378,84.82084655761719,85.59428892744349,6529100
2000-12-08,85.0191650390625,88.50957162802331,84.9596694722052,86.98251874535295,10276300
2000-12-11,87.97411346435547,88.56906914603505,86.7643702449403,87.180839222116,6405600
2000-12-12,87.59732055664062,88.09311702798226,87.18085152071365,87.69647985090894,5022900
2000-12-13,86.3974609375,88.46988941631757,86.32804945734821,88.37073015895788,6070500
2000-12-14,85.29679870605469,86.6255328407456,85.05881647297572,86.22889578561399,7678400
2000-12-15,83.37026977539062,84.74286548393322,83.11166478682463,84.74286548393322,9065300
2000-12-18,84.4842300415039,84.96165446368335,83.87750317165086,84.0664836720969,7235400
2000-12-19,82.7635269165039,85.91651790707375,82.7635269165039,84.32510289606059,9616600
2000-12-20,80.36647033691406,82.07724173517511,80.26700688352679,81.87831482840056,9994300
2000-12-21,80.9234390258789,82.0274829948898,79.90891213543647,80.2073023973313,14331500
2000-12-22,83.3503646850586,83.45977447163803,82.01755455763642,82.11701799998136,10182900
2000-12-26,84.24552917480469,84.24552917480469,82.93261183701553,83.29068020186712,4665300
2000-12-27,84.86221313476562,85.13076444215412,83.5492956319774,83.86757866295636,4854100
2000-12-28,85.12076568603516,85.2202290719735,84.40462930727908,84.54387804759276,8358700
2000-12-29,83.50953674316406,85.4789136220524,83.50953674316406,85.33966475182798,8774600
2001-01-02,81.99765014648438,84.12616750836547,81.20194272148211,84.02670408024018,8737500
2001-01-03,85.9364013671875,86.57296730324074,81.26162027429652,81.67936666983145,19431600
2001-01-04,85.01136779785156,86.23476761523025,84.66324589859745,85.89659205595484,9219000
2001-01-05,82.23636627197266,85.06112776462386,82.23636627197266,84.96166433178404,12911400
2001-01-08,82.87294006347656,82.87294006347656,81.28152498784571,82.67401317902271,6625300
2001-01-09,82.65412139892578,83.70843389811785,82.38557010196176,83.41998991248983,5702400
2001-01-10,84.10627746582031,84.10627746582031,81.99765272329974,82.1170088408009,8746100
2001-01-11,84.18585968017578,84.97162089410936,83.44983018864305,83.44983018864305,7245100
2001-01-12,84.02671813964844,85.12081603209178,83.56918629371759,84.46435729662578,7244000
2001-01-16,84.56380462646484,84.7826241632541,83.71836550705183,84.02670212707304,8542200
2001-01-17,84.95173645019531,85.96626368563847,84.43452648702822,85.83696119484668,7851400
2001-01-18,85.79716491699219,86.38399922375112,84.62349630347433,84.94177931730967,8107000
2001-01-19,85.30979919433594,86.6923411190197,85.22028209129886,86.6923411190197,7782500
2001-01-22,85.87671661376953,86.43371176438004,85.0213312039034,85.45897025081165,7050900
2001-01-23,86.55311584472656,86.99075513421955,85.39933953606324,85.59826648583278,8463100
2001-01-24,86.81163024902344,87.40841047529996,86.47345478746675,86.73205955218657,6199900
2001-01-25,86.59284973144531,87.3686643741116,86.35413753370185,86.73209851346235,10818300
2001-01-26,86.49342346191406,86.65256499542265,85.58830599008401,86.0358915530769,7136800
2001-01-29,86.95494079589844,87.14590287211769,86.1719574304847,86.25471413899885,6705900
2001-01-30,87.71878051757812,87.79516531521705,86.43927687777905,86.7639316941935,7069100
2001-01-31,87.22227478027344,88.29170098248302,86.95491822972105,87.46416325178684,9706900
2001-02-01,87.8015365600586,87.81427059872388,86.73211042958698,87.2731953707682,8239100
2001-02-02,85.80912017822266,87.8397677796055,85.77728992762601,87.46418636373124,8276600
2001-02-05,86.43927764892578,86.53476836005085,85.77725339929182,85.80908363633351,4352900
2001-02-06,86.1846694946289,87.01856939222213,86.07645444129194,86.12738088637279,7106700
2001-02-07,85.73908233642578,86.19103878992412,85.09614441315126,85.75817854075798,5748700
2001-02-08,84.73967742919922,86.19104738249963,84.72695310052724,85.80911354455257,5943300
2001-02-09,83.92483520507812,84.88605580776495,83.55562586465038,84.88605580776495,9913000
2001-02-12,84.88607025146484,84.98155125522557,83.83573064397075,83.83573064397075,5804400
2001-02-13,84.19222259521484,85.40806608649577,84.02671891834954,85.10887926480409,6587600
2001-02-14,84.0649185180664,84.44049018994022,83.17372985375091,84.44049018994022,8400100
2001-02-15,84.87973022460938,84.99431718534319,84.02037172863555,84.56144714167932,5929800
2001-02-16,83.00818634033203,83.57472958141044,82.30796970470699,83.39012975119981,6434900
2001-02-20,81.72868347167969,83.47923943877662,81.54408366169503,83.41557897286556,5760000
2001-02-21,79.96541595458984,82.01515422294146,79.88902629262267,81.41678553567667,10910800
2001-02-22,80.08634185791016,80.5510370294809,78.31032269058808,80.43008797319297,21281600
2001-02-23,79.5452651977539,79.91447454318003,77.53371970889525,79.62165484541126,20173000
2001-02-26,81.2385025024414,81.2385025024414,79.25241610939267,80.07995332064883,11503700
2001-02-27,80.48739624023438,81.37858464030155,79.89538974212543,80.71656035928379,11415000
2001-02-28,78.90235900878906,80.74203448270165,78.46949390571471,80.68474587006307,14825800
2001-03-01,79.31609344482422,79.31609344482422,77.50188198367444,78.96598518761222,14672000
2001-03-02,78.68592834472656,79.98452364502396,77.85202838907327,77.9793396540263,12564300
2001-03-05,79.40522003173828,79.4306832476539,78.81321361738259,79.02964852435947,5293200
2001-03-06,80.25819396972656,81.32125738205028,79.88261773113535,80.43006454900713,6917000
2001-03-07,80.83116149902344,80.86935390900949,80.05455011854913,80.78023504796624,6371700
2001-03-08,80.92025756835938,80.99664236681723,80.29642086015056,80.58924058633436,6055000
2001-03-09,78.52679443359375,80.2709841866105,78.36765290869698,80.2709841866105,10020300
2001-03-12,75.1656723022461,77.97929127913956,74.95560447443823,77.87743844507135,13972900
2001-03-13,76.4006576538086,76.66801909447757,74.81560949792231,76.00598979828327,12888000
2001-03-14,74.89198303222656,75.93595077442329,73.68250678750228,74.51004444352749,19883400
2001-03-15,74.91105651855469,75.66220428643115,74.7073556759074,75.40121000171463,10370300
2001-03-16,73.4085693359375,74.93405783823347,73.28091043990896,74.7617195460172,58514600
2001-03-19,74.90214538574219,75.11916308425488,73.2872980158512,73.88728268091016,10067800
2001-03-20,72.8915786743164,75.61065301025121,72.83413580812501,75.25321774588636,15083900
2001-03-21,71.6533203125,73.56816047682354,71.42353910320595,72.87881684894138,19004600
2001-03-22,70.92564392089844,71.87029517523001,68.95974122340395,71.50009177056785,28624800
2001-03-23,73.07027435302734,73.18516491292552,71.16819838797723,72.28518804877507,12861700
2001-03-26,74.0021743774414,74.21280304693053,73.25538318123525,73.84898369275389,9943800
2001-03-27,75.51486206054688,75.73187966868993,73.58087554559567,73.79789315373874,12880700
2001-03-28,73.42769622802734,74.64680790545079,73.33833746087328,74.61489684271724,10953300
2001-03-29,73.70853424072266,74.35957732442004,71.57667773197407,73.21067203591036,12060300
2001-03-30,74.48085021972656,74.48085021972656,73.08301629731218,73.75321184442,9183600
2001-04-02,72.8915786743164,74.92130939781306,72.63627055387879,74.23197065506514,10561000
2001-04-03,70.459716796875,72.85965055119375,70.24908326406293,72.75114413841995,12836000
2001-04-04,70.75334167480469,71.55119172722624,69.76401053161614,70.5746240422127,14884300
2001-04-05,73.4341049194336,73.71494476586749,71.80648921599534,72.31711508718477,21522800
2001-04-06,72.31710815429688,73.01921500760594,71.52563764286094,72.75751793454516,14937800
2001-04-09,73.12139129638672,73.39585202650538,71.98525311533022,72.76395587844328,9034300
2001-04-10,74.45536804199219,75.15747511584547,73.51071143502739,73.68942906804202,17873600
2001-04-11,74.50643920898438,75.94894874803862,74.12985141272455,75.8149105096145,12722300
2001-04-12,75.85953521728516,75.91698291786254,74.01490742349763,74.2319250361306,9233200
2001-04-16,75.06171417236328,75.88509581572876,74.62130435916897,75.50212885524668,7350000
2001-04-17,76.12124633789062,76.37655921850066,74.69149615434966,74.87659787104974,10924700
